id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,recencia,frequencia,valor_monetario
3032,1984,Ensino Superior,Casado,24570,1,0,2021-02-27,0,1159,8,193
8524,1974,Pós-graduação,Divorciado,25509,1,0,2020-09-18,1,1367,6,101
3334,1951,Ensino Superior,Casado,94642,0,0,2022-02-12,0,1048,14,2211
4470,1962,Pós-graduação,Casado,58646,0,1,2021-06-10,0,1332,6,140
1406,1975,Ensino Superior,Solteiro,53201,1,1,2021-02-12,0,1134,11,415
8619,1957,Ensino Superior,União estável,21994,0,1,2020-12-24,0,1578,3,22
10821,1978,Ensino Superior,Casado,57113,1,1,2021-02-06,0,1166,9,263
4552,1991,Ensino Superior,Casado,51373,0,0,2021-06-22,0,1374,6,393
898,1986,Ensino Superior,Casado,23477,1,0,2021-10-21,0,1230,7,147
9797,1956,Ensino Superior,Casado,58116,0,1,2022-04-13,0,1049,11,443
10949,1963,Pós-graduação,Divorciado,72968,0,0,2021-12-16,1,1040,13,1958
8212,1971,Pós-graduação,Casado,39791,0,1,2021-03-28,0,1057,7,174
6248,1947,Pós-graduação,Solteiro,91712,0,0,2021-10-17,1,1075,20,2217
10164,1958,Ensino Superior,Solteiro,94472,0,1,2022-04-03,0,1122,10,1691
4547,1960,Ensino Superior,União estável,13672,1,1,2021-04-17,0,1630,4,25
6815,1980,Ensino Médio,Casado,96547,0,0,2022-05-23,1,1033,15,809
4122,1975,Ensino Superior,Casado,79205,0,0,2020-08-29,1,1324,10,895
10841,1975,Pós-graduação,União estável,56559,0,1,2020-12-25,0,1556,12,484
5370,1973,Pós-graduação,Casado,32644,1,0,2021-01-16,0,1129,13,413
176,1980,Ensino Médio,Solteiro,67506,0,1,2022-01-02,0,1033,10,331
4860,1970,Ensino Superior,Solteiro,24206,1,0,2021-03-08,0,1434,4,25
10757,1967,Pós-graduação,Divorciado,28420,1,0,2021-12-24,0,1302,3,13
4023,1970,Ensino Superior,Casado,22979,1,0,2020-09-06,1,1235,5,115
6679,1966,Ensino Superior,Solteiro,33279,0,0,2022-06-12,0,1162,3,16
9923,1972,Pós-graduação,Solteiro,46423,1,1,2021-09-18,0,1041,6,92
7181,1977,Ensino Superior,Casado,30368,0,1,2021-11-07,0,1262,5,52
3599,1970,Ensino Superior,Casado,63684,0,1,2020-11-26,0,1297,16,1464
405,1964,Ensino Superior,Divorciado,41638,0,1,2021-02-13,0,1279,8,441
6870,1959,Pós-graduação,Divorciado,68805,0,1,2021-09-17,0,1100,10,283
832,1966,Pós-graduação,União estável,65814,0,1,2022-03-02,0,1036,18,747
2002,1958,Ensino Superior,Divorciado,71964,0,0,2021-05-20,0,1180,10,1870
3657,1986,Ensino Superior,Solteiro,39146,1,0,2021-02-14,0,1096,8,165
500,1977,Ensino Superior,União estável,96876,0,0,2021-08-06,1,1165,16,1941
1951,1981,Ensino Médio,Casado,34445,0,0,2021-01-27,0,1097,19,839
3262,1958,Ensino Superior,Solteiro,68281,0,0,2020-08-07,1,1224,15,1655
4102,1975,Ensino Médio,Casado,37284,1,1,2021-03-29,0,1399,3,23
7042,1983,Ensino Superior,Casado,36790,0,0,2021-03-01,1,1238,4,66
10598,1967,Ensino Superior,União estável,27943,1,1,2021-04-15,0,1381,5,37
255,1951,Ensino Superior,Divorciado,22263,1,1,2022-03-30,0,1135,4,21
2375,1972,Ensino Superior,União estável,30261,1,2,2020-09-25,0,1116,3,22
9829,1978,Ensino Superior,União estável,28587,1,0,2022-02-12,0,1147,6,78
6214,1982,Pós-graduação,Casado,43815,1,0,2021-04-05,0,1190,5,79
4954,1956,Ensino Superior,Casado,48195,1,1,2022-01-21,0,1028,9,265
7861,1952,Pós-graduação,Casado,77027,0,1,2022-02-05,0,1050,14,1175
4837,1965,Pós-graduação,Casado,71322,0,1,2021-02-16,0,1107,21,1305
9423,1979,Pós-graduação,Casado,32765,1,0,2022-02-23,0,1095,6,46
4198,1965,Ensino Superior,União estável,29672,1,1,2021-03-12,0,1548,3,25
153,1953,Ensino Superior,Divorciado,23272,0,0,2021-10-17,0,1281,4,46
9323,1949,Pós-graduação,União estável,49912,0,1,2020-09-07,1,1374,17,874
10001,1985,Ensino Médio,União estável,7500,1,0,2020-08-01,0,1159,5,100
3945,1947,Pós-graduação,Viúva/Viúvo,68117,0,1,2021-03-10,1,1258,15,930
3799,1955,Ensino Superior,Casado,67225,0,1,2021-11-26,0,1025,18,868
8625,1976,Ensino Superior,Casado,17649,1,0,2021-11-12,0,1040,6,45
3491,1975,Ensino Superior,União estável,55914,0,1,2021-04-29,0,1088,19,1260
983,1984,Ensino Superior,Casado,40059,1,0,2021-09-28,0,1080,9,414
9119,1950,Ensino Superior,União estável,60905,0,1,2021-12-05,0,1022,10,392
4786,1977,Ensino Superior,Casado,75330,1,1,2020-10-04,0,1173,22,1109
5872,1951,Ensino Superior,Solteiro,60689,0,1,2021-06-01,0,1132,14,639
6568,1984,Ensino Superior,Casado,38680,1,0,2021-03-28,0,1498,5,79
5628,1982,Ensino Superior,União estável,61416,0,0,2021-02-08,0,1077,20,1665
5631,1991,Ensino Superior,Solteiro,49767,0,0,2021-05-02,0,1188,13,692
4974,1970,Ensino Superior,Solteiro,83273,1,2,2020-09-25,0,1167,13,1392
8416,1981,Ensino Superior,Casado,29009,1,0,2021-11-29,0,1118,5,44
5454,1979,Pós-graduação,Casado,45057,1,0,2021-12-01,0,1086,5,50
4095,1971,Ensino Superior,Casado,37150,1,0,2020-09-11,0,1446,10,467
5474,1970,Ensino Superior,Solteiro,43020,1,0,2021-11-30,0,1044,8,223
4268,1959,Ensino Superior,Casado,53154,0,1,2022-06-09,0,1032,7,158
10701,1973,Ensino Superior,Casado,65308,0,0,2021-09-11,0,1167,19,1211
3507,1970,Ensino Superior,Solteiro,76467,1,0,2020-08-17,1,1391,7,1575
2079,1947,Ensino Médio,Casado,81044,0,0,2021-12-27,0,1030,15,1208
626,1951,Ensino Superior,Casado,32871,1,1,2021-03-09,0,1242,4,43
4426,1975,Ensino Superior,Solteiro,55801,1,1,2021-09-22,0,1138,13,527
2591,1959,Ensino Superior,Viúva/Viúvo,76320,0,1,2022-06-22,0,1020,10,932
10509,1955,Pós-graduação,Solteiro,36927,1,1,2022-06-02,0,1031,6,71
6382,1953,Ensino Superior,União estável,48794,1,1,2022-06-26,0,1123,4,54
6673,1965,Ensino Superior,Solteiro,23478,0,0,2021-03-19,0,1136,6,129
7441,1973,Ensino Superior,Divorciado,71128,1,0,2020-10-06,0,1196,14,1615
1071,1976,Pós-graduação,Divorciado,70179,0,1,2021-07-21,0,1220,20,1034
10061,1950,Ensino Superior,Casado,59462,0,1,2021-01-05,0,1205,21,1088
7187,1969,Pós-graduação,União estável,,1,1,2021-05-18,0,1144,8,721
8775,1969,Ensino Superior,União estável,38361,1,0,2021-12-27,0,1020,6,137
1612,1981,Pós-graduação,Solteiro,,1,0,2021-05-31,0,1256,6,47
2345,1982,Pós-graduação,União estável,70038,0,0,2021-10-25,0,1157,12,1244
322,1978,Ensino Superior,União estável,42554,1,1,2021-01-12,0,1445,5,41
10897,1974,Ensino Superior,Casado,67445,0,1,2020-08-12,0,1188,21,1174
123,1951,Ensino Superior,Viúva/Viúvo,67046,0,1,2021-01-06,0,1369,8,993
6103,1948,Ensino Superior,Casado,42192,0,0,2021-09-06,0,1269,5,100
7899,1952,Pós-graduação,Casado,77610,0,1,2020-10-29,0,1389,8,1680
10500,1984,Ensino Superior,Casado,31761,1,0,2022-04-05,0,1118,7,98
1655,1979,Ensino Superior,União estável,34350,1,0,2021-10-19,0,1302,4,48
2406,1949,Ensino Superior,União estável,54591,0,1,2021-08-05,0,1102,14,519
2712,1956,Ensino Superior,Casado,71866,0,1,2021-12-25,0,1024,16,715
5517,1969,Ensino Superior,Casado,25293,1,0,2021-09-15,0,1219,3,37
10643,1987,Pós-graduação,Solteiro,42000,0,0,2021-01-10,1,1348,16,653
2254,1983,Ensino Superior,Casado,69520,0,0,2021-07-07,0,1218,14,1455
10281,1970,Ensino Superior,Divorciado,64713,1,0,2022-02-07,1,1072,12,602
6958,1977,Pós-graduação,Casado,27889,1,0,2021-07-05,0,1249,3,26
954,1960,Ensino Médio,Viúva/Viúvo,22123,0,0,2022-03-27,0,1042,5,102
5079,1971,Ensino Superior,Casado,,1,1,2021-03-03,0,1208,5,97
10339,1954,Pós-graduação,União estável,,0,1,2021-06-23,0,1138,8,207
4643,1973,Ensino Superior,Casado,27803,1,0,2020-08-26,0,1364,7,176
3117,1955,Ensino Superior,Solteiro,,0,1,2021-10-18,0,1119,11,450
6497,1960,Ensino Superior,Casado,51651,0,1,2020-11-07,0,1073,11,433
5396,1988,Ensino Superior,Casado,68487,0,0,2021-01-13,0,1123,22,1366
5250,1943,Pós-graduação,Viúva/Viúvo,,0,0,2021-10-30,1,1160,16,1564
1052,1969,Ensino Superior,Casado,56796,0,1,2021-02-16,0,1127,15,1001
2802,1992,Ensino Médio,Casado,87000,0,0,2020-12-15,0,1286,11,961
6343,1959,Ensino Superior,Casado,79823,0,1,2022-03-31,0,1036,13,1518
6507,1980,Ensino Superior,Solteiro,30828,1,0,2021-10-04,0,1271,5,56
7901,1971,Pós-graduação,Casado,34109,0,1,2021-11-06,0,1141,3,22
4865,1974,Pós-graduação,Divorciado,53367,1,1,2021-08-31,1,1102,13,400
2686,1969,Ensino Médio,União estável,22390,0,0,2021-10-21,0,1332,3,26
3107,1976,Ensino Superior,União estável,71322,0,1,2022-05-02,0,1057,11,350
7734,1993,Ensino Superior,Otros,79244,0,0,2020-12-19,1,1089,11,1216
1146,1949,Pós-graduação,União estável,49912,0,1,2020-09-07,1,1165,17,874
11031,1950,Pós-graduação,Casado,48699,1,1,2021-05-21,0,1552,4,40
7428,1975,Ensino Superior,União estável,80144,0,0,2021-09-30,0,1084,11,1367
975,1956,Ensino Superior,Solteiro,54252,1,1,2021-05-28,0,1266,9,264
1103,1976,Pós-graduação,Casado,81929,1,0,2020-09-29,1,1445,14,2053
3422,1975,Ensino Superior,Casado,76068,0,1,2020-11-29,0,1430,6,1376
1055,1976,Pós-graduação,Casado,53204,1,1,2022-03-20,0,1044,4,45
6544,1949,Pós-graduação,União estável,67911,0,1,2022-05-22,0,1029,17,976
1241,1984,Ensino Médio,Casado,14796,1,0,2020-09-17,1,1645,4,51
2909,1974,Pós-graduação,Casado,78128,0,1,2022-02-19,0,1045,14,1264
5802,1972,Ensino Médio,Casado,14188,0,0,2021-02-28,0,1044,6,75
1407,1986,Ensino Médio,Casado,20425,1,0,2020-10-29,0,1516,5,57
6183,1962,Pós-graduação,Casado,58646,0,1,2021-06-10,0,1088,6,140
340,1970,Ensino Superior,Divorciado,72967,0,1,2020-12-15,1,1356,15,497
5991,1949,Pós-graduação,Casado,48150,0,1,2021-06-08,0,1159,9,266
3104,1961,Ensino Superior,Solteiro,82332,0,0,2020-09-17,1,1249,17,2006
9729,1955,Ensino Superior,Viúva/Viúvo,58275,1,1,2021-06-02,0,1273,15,615
1008,1981,Pós-graduação,União estável,44953,0,0,2020-12-21,0,1051,20,1021
11091,1953,Ensino Superior,União estável,34587,1,1,2022-05-16,0,1030,4,22
3969,1974,Pós-graduação,União estável,43018,0,1,2021-11-01,0,1294,4,133
1916,1954,Pós-graduação,Casado,45736,0,1,2021-07-24,0,1118,13,437
9907,1969,Pós-graduação,União estável,66476,0,1,2021-12-04,0,1025,16,1013
87,1981,Ensino Médio,Casado,27733,1,0,2021-08-26,0,1348,5,57
8659,1952,Pós-graduação,União estável,69805,0,1,2022-01-21,0,1034,17,1038
6262,1962,Pós-graduação,Solteiro,72217,0,0,2021-04-10,0,1219,11,1573
6147,1971,Ensino Superior,Divorciado,25818,1,0,2020-10-18,0,1661,2,28
8832,1976,Pós-graduação,União estável,37509,1,0,2020-09-12,0,1406,7,123
10067,1976,Ensino Médio,União estável,25176,1,1,2021-08-10,0,1228,3,13
7532,1980,Ensino Superior,Casado,43586,0,1,2020-08-30,0,1249,7,132
4915,1956,Ensino Médio,Casado,53230,0,1,2020-08-03,0,1205,17,732
2115,1957,Ensino Superior,União estável,50116,1,1,2022-06-20,0,1058,5,66
2088,1972,Ensino Superior,União estável,84906,0,0,2021-10-04,0,1130,17,1631
2493,1966,Ensino Superior,Casado,61286,0,1,2021-08-02,0,1113,15,608
6292,1986,Pós-graduação,Casado,82333,0,0,2021-03-30,1,1021,14,1822
1631,1965,Pós-graduação,União estável,65220,0,0,2020-09-03,1,1258,15,1282
10104,1974,Ensino Superior,União estável,33590,2,1,2021-11-03,0,1228,3,8
3006,1976,Ensino Superior,Divorciado,30992,1,0,2021-04-22,0,1175,4,43
3919,1976,Pós-graduação,Solteiro,72309,0,0,2021-03-11,1,1264,13,1931
11181,1949,Pós-graduação,Casado,156924,0,0,2021-08-29,0,,,
642,1980,Ensino Médio,Casado,16005,1,0,2020-08-14,0,1560,4,103
4369,1957,Pós-graduação,Otros,65487,0,0,2022-01-10,0,1068,9,1169
10127,1965,Ensino Superior,Casado,58692,0,1,2022-04-06,0,1024,12,395
271,1969,Ensino Superior,Viúva/Viúvo,40590,1,1,2021-10-02,0,1235,6,258
4973,1970,Ensino Superior,Solteiro,20587,1,0,2022-05-11,0,1064,3,25
2948,1954,Pós-graduação,Divorciado,62637,0,1,2022-03-01,0,1049,7,185
2715,1966,Pós-graduação,Divorciado,29435,1,1,2020-08-06,1,1180,5,180
10432,1974,Ensino Superior,Divorciado,19346,1,0,2022-01-30,0,1151,4,22
9216,1971,Ensino Superior,Casado,35788,1,1,2022-01-23,0,1061,5,44
7124,1968,Ensino Superior,Divorciado,36997,1,1,2021-02-01,0,1425,6,94
9727,1957,Ensino Superior,Casado,23539,0,0,2022-02-28,0,1060,6,81
5136,1973,Ensino Superior,Solteiro,65333,0,1,2022-01-17,0,1041,17,798
9790,1957,Ensino Superior,Solteiro,78499,0,0,2021-11-23,1,1049,15,1334
1818,1971,Pós-graduação,União estável,29732,1,0,2022-03-25,0,1295,4,38
1100,1960,Pós-graduação,União estável,41275,1,2,2022-03-24,0,1080,6,61
7873,1973,Pós-graduação,União estável,63516,1,1,2021-07-06,0,1084,11,300
10609,1962,Pós-graduação,Casado,42769,0,1,2021-10-12,0,1234,5,88
6950,1958,Pós-graduação,Casado,49572,1,1,2021-12-15,0,1035,5,54
7233,1972,Ensino Superior,Casado,69209,0,0,2020-09-17,0,1459,11,1782
9481,1976,Ensino Superior,Casado,17148,1,0,2022-01-28,0,1201,6,68
7699,1969,Ensino Superior,Viúva/Viúvo,40590,1,1,2021-10-02,0,1040,6,258
2711,1976,Pós-graduação,União estável,30560,1,0,2021-06-27,0,1527,4,31
8933,1983,Ensino Médio,Casado,32146,1,0,2022-05-12,0,1153,6,66
8726,1964,Ensino Médio,Divorciado,41713,1,1,2022-04-29,0,1089,7,174
1515,1975,Pós-graduação,União estável,34176,0,1,2022-01-22,0,1020,4,28
5186,1955,Pós-graduação,Casado,58482,0,1,2022-03-12,0,1053,16,731
10157,1965,Ensino Superior,Solteiro,59686,0,1,2022-01-25,0,1036,10,274
5667,1964,Pós-graduação,Casado,60896,0,1,2020-10-11,1,1354,13,1701
902,1980,Ensino Superior,União estável,62994,1,0,2022-03-04,0,1022,10,312
977,1957,Ensino Superior,União estável,47320,0,1,2021-08-01,0,1217,13,414
7313,1949,Ensino Médio,Viúva/Viúvo,74859,0,0,2021-06-03,0,1159,17,1565
7600,1992,Ensino Médio,Solteiro,15253,1,0,2021-10-28,0,1219,4,29
9706,1974,Pós-graduação,Solteiro,31560,1,0,2021-06-24,0,1111,5,94
2429,1954,Ensino Superior,Divorciado,72071,0,1,2021-02-14,0,1153,13,1338
3520,1990,Pós-graduação,Solteiro,91172,0,0,2021-03-27,1,1154,11,1092
10394,1984,Ensino Superior,Casado,90000,0,0,2021-12-23,0,1085,9,1479
4548,1981,Ensino Superior,Solteiro,41967,1,1,2021-11-23,0,1186,4,54
9362,1965,Ensino Superior,Solteiro,69263,0,1,2022-03-05,0,1053,16,568
3968,1970,Ensino Médio,Divorciado,65706,0,0,2021-06-28,1,1314,23,1199
4084,1975,Ensino Superior,União estável,60934,0,1,2022-01-17,0,1028,17,873
6721,1951,Ensino Superior,Casado,71965,0,1,2021-07-29,0,1192,11,1213
2829,1955,Ensino Superior,Casado,65210,0,1,2022-03-10,0,1024,17,731
1772,1975,Pós-graduação,Casado,79174,0,0,2021-01-11,1,1250,12,2043
1544,1967,Pós-graduação,Divorciado,81380,0,0,2020-12-22,0,1164,14,1893
492,1973,Pós-graduação,Otros,48432,0,1,2020-10-18,0,1180,13,424
4377,1971,Ensino Superior,Casado,52914,0,1,2021-01-07,0,1257,10,575
4541,1955,Ensino Superior,União estável,38946,0,1,2021-10-24,0,1149,9,257
1321,1974,Ensino Superior,Casado,26067,1,0,2021-11-04,0,1035,6,56
8858,1972,Pós-graduação,Casado,44325,0,1,2021-03-07,0,1254,15,542
3266,1964,Ensino Superior,Casado,42523,0,0,2022-04-23,0,1082,5,125
11187,1978,Ensino Médio,Solteiro,26487,1,0,2021-05-20,0,1272,5,69
8207,1957,Ensino Médio,Casado,53233,0,1,2022-03-18,0,1092,4,40
9723,1960,Ensino Superior,Casado,67716,0,1,2021-01-10,0,1196,20,1016
2666,1972,Pós-graduação,Casado,76234,0,1,2022-02-06,0,1023,19,907
5721,1956,Pós-graduação,Casado,84117,0,0,2022-05-11,0,1091,13,1566
10652,1957,Pós-graduação,União estável,65487,0,0,2022-01-10,0,1075,9,1169
1646,1972,Ensino Médio,Casado,25224,1,0,2022-03-16,0,1062,4,46
4418,1983,Pós-graduação,Solteiro,89616,0,0,2021-02-25,1,1113,19,1644
2656,1971,Ensino Superior,Divorciado,40851,1,1,2021-02-21,0,1678,3,59
7990,1947,Ensino Superior,Casado,27469,0,0,2020-08-02,0,1228,3,17
8722,1957,Ensino Médio,Casado,82347,0,0,2020-11-06,1,1275,17,1853
7118,1957,Ensino Superior,Casado,73803,0,1,2020-08-01,1,1242,15,1528
2980,1952,Pós-graduação,Solteiro,8820,1,1,2021-03-22,0,1131,6,35
1839,1974,Ensino Superior,Solteiro,43322,0,0,2022-04-21,0,1031,7,141
10722,1973,Ensino Superior,União estável,55593,0,1,2021-08-21,0,1050,9,546
2632,1954,Ensino Superior,Casado,50501,1,1,2021-06-18,1,1256,9,500
9014,1975,Ensino Superior,Casado,37085,1,1,2022-06-26,0,1113,6,61
7620,1990,Ensino Médio,Solteiro,16185,1,0,2021-08-05,0,1178,4,106
10968,1969,Ensino Superior,Solteiro,57731,0,1,2020-11-23,0,1348,14,704
11133,1973,Pós-graduação,Otros,48432,0,1,2020-10-18,1,1080,13,424
2736,1978,Ensino Superior,Casado,73807,0,1,2021-01-02,0,1288,16,849
1876,1990,Ensino Superior,Casado,18929,0,0,2021-02-16,0,1141,5,85
5959,1968,Ensino Superior,Solteiro,35893,1,1,2020-10-15,0,1389,8,199
1092,1980,Ensino Superior,Casado,61014,0,1,2020-08-11,0,1138,13,1147
4333,1954,Ensino Superior,União estável,32144,1,1,2022-03-23,0,1225,5,54
3850,1963,Ensino Médio,União estável,14918,0,1,2020-12-07,0,1267,4,43
6168,1963,Ensino Superior,Divorciado,45146,1,1,2021-07-15,0,1301,3,53
607,1955,Ensino Médio,Divorciado,41769,0,1,2021-02-13,0,1088,15,521
10469,1981,Ensino Superior,União estável,88325,0,0,2022-02-05,0,1058,15,1623
6983,1950,Pós-graduação,Divorciado,38054,1,1,2022-05-01,0,1024,5,45
3661,1995,Ensino Médio,Solteiro,80617,0,0,2020-10-12,0,1086,12,1435
9303,1976,Ensino Superior,Casado,5305,0,1,2021-07-30,0,1538,1,32
692,1954,Ensino Superior,União estável,36807,1,1,2020-12-20,0,1162,3,16
736,1983,Ensino Superior,União estável,28427,1,0,2021-03-21,0,1227,5,52
9589,1948,Pós-graduação,Viúva/Viúvo,82032,0,0,2022-04-05,0,1059,11,1234
4838,1978,Ensino Superior,União estável,22775,1,0,2021-06-19,0,1437,3,15
9246,1985,Pós-graduação,União estável,40101,1,0,2020-10-14,0,1230,12,415
6261,1979,Ensino Superior,Casado,58025,0,1,2021-11-26,0,1021,13,470
7366,1982,Pós-graduação,Solteiro,75777,0,0,2021-07-04,1,1131,14,1438
10659,1979,Ensino Médio,União estável,7500,1,0,2021-05-07,0,1281,5,53
1448,1963,Pós-graduação,Casado,33562,1,2,2022-06-25,0,1029,6,51
4286,1970,Pós-graduação,Solteiro,57642,0,1,2022-01-09,0,1030,13,679
4749,1968,Ensino Superior,União estável,58554,1,1,2020-09-26,0,1084,14,586
4478,1979,Ensino Superior,Casado,63777,1,1,2021-03-24,0,1103,17,653
4201,1962,Ensino Superior,Solteiro,57967,0,1,2021-03-03,0,1187,12,468
8720,1978,Ensino Médio,União estável,,0,0,2020-08-12,0,1890,1,1679
10084,1972,Ensino Superior,Casado,24434,2,0,2022-05-18,0,1208,4,50
7004,1984,Ensino Superior,Solteiro,11012,1,0,2021-03-16,0,1152,5,84
9817,1970,Pós-graduação,Solteiro,44802,0,0,2020-08-21,0,1074,21,1049
8080,1986,Ensino Superior,Solteiro,26816,0,0,2020-08-17,0,1704,3,22
9432,1977,Ensino Superior,União estável,666666,1,0,2021-06-02,0,1156,6,62
8372,1974,Ensino Superior,Casado,34421,1,0,2021-07-01,0,1213,3,30
10870,1967,Ensino Superior,Casado,61223,0,1,2021-06-13,0,1118,13,1341
4001,1946,Pós-graduação,União estável,64014,2,1,2022-06-10,0,1025,13,444
7270,1981,Ensino Superior,Divorciado,56981,0,0,2022-01-25,0,1019,15,1241
8235,1956,Pós-graduação,União estável,69245,0,1,2022-01-24,0,1059,16,843
9405,1954,Pós-graduação,Casado,52869,1,1,2020-10-15,1,1124,7,172
